A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,policy
0.0,0,0.0,29868680.547456134,0,0.02647166995298865,10451064.473072598,0,0.0171487101890904,13970516.133155003,0,0.0066526314686089945,221083363.68713585,0,0.1817350024728423,0.0,0.0,policy 0
821029642.4063486,0,0.5260739221373362,0.0,0,0.0,136327440.66718203,0,0.22472382448785366,5478168.546170003,0,0.002340744367681352,0.0,0,0.0,0.0,0.0,policy 0
3300673690.65479,0,1.9411725730261953,279016216.2242558,0,0.19914060598660654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2483469596.0091243,0,1.934573987921389,315508072.1545005,0,0.3033918412597859,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
491928317.19510144,0,0.4002400783585418,0.0,0,0.0,52693802.9483867,0,0.11068357564592156,0.0,0,0.0,120932691.68461414,0,0.1280657199962012,0.0,0.0,policy 0
902001599.6963918,0,0.6495119857240614,19382065.499499742,0,0.018972811358281216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
16304943.439297862,0,0.013398623933486804,84637383.72403385,0,0.09010246379457579,1892826856.4941597,0,3.57012954370282,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
16204419.350812122,0,0.012445700943528572,24758864.949765444,0,0.025466257394706336,170388325.1994251,0,0.32178631443335526,562825.2198293845,0,0.00031890019782333643,135015790.9116674,0,0.12873952708590147,0.0,0.0,policy 0
0.0,0,0.0,20514866.471922234,0,0.026110190364413983,38949549.49735978,0,0.09259280395026522,19571150.76280684,0,0.013066750959924872,113214678.91322997,0,0.13432663225297373,0.0,0.0,policy 0
2613394727.73639,0,1.9109003048835371,0.0,0,0.0,0.0,0,0.0,11194287.44391028,0,0.004997330141710788,0.0,0,0.0,0.0,0.0,policy 0
1593667779.1679626,0,1.0560899366126248,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
519029634.10825634,0,0.35312825763249445,92062723.70823199,0,0.08299368552073375,513131908.79161024,0,0.8791530715224978,1072787.8337567241,0,0.0004907980074327834,0.0,0,0.0,0.0,0.0,policy 0
140554812.84036997,0,0.0877014730911351,13745212.305758247,0,0.011779662266437061,2370271975.8333783,0,3.488446668077957,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2133012811.590053,0,1.93589496824463,3240409.9352471298,0,0.004226569317424215,0.0,0,0.0,15779841.270939095,0,0.010132795337537179,0.0,0,0.0,0.0,0.0,policy 0
2272788692.4691234,0,1.9297100393284758,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,255272809.13820842,0,0.2656010886604815,0.0,0.0,policy 0
268695521.5470982,0,0.211467294516141,82945427.55718865,0,0.08655231454882716,0.0,0,0.0,35527509.52540289,0,0.018294720579973958,0.0,0,0.0,0.0,0.0,policy 0
16910646.52374118,0,0.013077296275055224,131752571.77038918,0,0.13003949186952474,1992619060.726131,0,3.5352511542955685,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
13908170.26664143,0,0.01276785930715578,20938484.48149453,0,0.025820643250899958,1670879770.7019584,0,3.5300645981372245,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
20906155.882649407,0,0.013100266110671081,110414024.39831978,0,0.08970851109247174,47649931.81740394,0,0.07410969136553265,0.0,0,0.0,658516273.129266,0,0.4945887115322266,0.0,0.0,policy 0
3132556313.792896,0,1.931777466920567,0.0,0,0.0,2102926327.324557,0,3.196406531093828,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
162826319.31604582,0,0.10894065234222955,179063569.3586812,0,0.15535690997704266,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
21361286.259370364,0,0.013430009006549039,110896089.5774996,0,0.09048214729001028,212249262.31765756,0,0.32715913676115443,108609755.47694889,0,0.04222493564083282,0.0,0,0.0,0.0,0.0,policy 0
275225958.9485063,0,0.21665443714850482,235526596.6002745,0,0.23994971714811275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
103915269.9686318,0,0.06700920382170435,29469113.560150094,0,0.025802089668971007,2362981204.6710362,0,3.5544427935959115,23979539.96144308,0,0.009842666503811688,0.0,0,0.0,0.0,0.0,policy 0
36570691.8021032,0,0.024832149709257373,100170801.77603455,0,0.08870278240408859,1429451383.1595736,0,2.27831669575675,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
17476883.282724902,0,0.013583694934327463,249122357.0552597,0,0.2413452111987069,1660952024.810226,0,2.974773918237277,1551211.243343534,0,0.0006411600141708637,0.0,0,0.0,0.0,0.0,policy 0
2604390059.2221813,0,1.9025995458320157,82405306.3110886,0,0.08485040560645905,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
571540828.0953866,0,0.46614546439029647,11177407.029600665,0,0.012151473611698795,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
378012855.3499093,0,0.21532084255101477,40577346.95022455,0,0.030804869449938408,1503393715.266203,0,2.0893032902592714,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,430172188.84216887,0,0.4066019622456535,1972537634.3710527,0,3.4807338735403817,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
410918593.875852,0,0.2961600427094102,11331676.291370766,0,0.011142172402128583,0.0,0,0.0,98934145.14564829,0,0.04547312519362819,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,926526835.730394,0,0.8645164759075983,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3617718474.2673845,0,1.9174379134816621,0.0,0,0.0,0.0,0,0.0,28345324.978409056,0,0.01098264144109225,0.0,0,0.0,0.0,0.0,policy 0
748739886.8258727,0,0.45954933037952705,13479609.440755973,0,0.011682861309598757,893710878.1816213,0,1.3870053484162974,158932575.56253693,0,0.05789733581587163,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,86428613.08855352,0,0.08977161413602947,0.0,0,0.0,1964244.9921579324,0,0.0009952657222729526,0.0,0,0.0,0.0,0.0,policy 0
1319027324.6261556,0,1.0518004918730641,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,119059442.7275705,0,0.12592468792936393,0.0,0.0,policy 0
1996556450.4208517,0,1.9470551059809231,17085665.14984711,0,0.023866040618812787,0.0,0,0.0,0.0,0,0.0,5817362.98089665,0,0.007834140073840805,0.0,0.0,policy 0
0.0,0,0.0,156149691.76407382,0,0.18132573504724048,335151164.02402824,0,0.7360279267450378,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3434716917.4202337,0,1.9327908987780527,159004227.40987766,0,0.11373550294655205,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,94546694.48413011,0,0.09050982854211576,1207567799.7634277,0,2.084800574847707,0.0,0,0.0,5183061.454868383,0,0.004515285680111675,0.0,0.0,policy 0
2876225163.885267,0,1.6279703685725062,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2649739174.9102387,0,1.8985066631514629,18967225.6101715,0,0.017674399678278982,39242748.506723665,0,0.0720322626001601,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
87410798.56835446,0,0.06656850089148625,808202784.4813657,0,0.7383974111030467,1891732514.197657,0,3.262718441279554,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
14410535.920377046,0,0.013302948977928313,678879863.9502721,0,0.7391177500697385,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2991968733.833483,0,1.9356261394604295,921777630.4589261,0,0.7290979555299022,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3136365517.221884,0,1.934734563567728,4513489.494912852,0,0.003834771000106133,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3441214740.117379,0,1.937393403363566,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
79065035.04520422,0,0.06767695807412147,2221881.064772128,0,0.0025779471408227716,73878470.91084194,0,0.16001581948951193,101749378.89149387,0,0.05520777873032896,0.0,0,0.0,0.0,0.0,policy 0
1826062343.8304982,0,1.1426365613109206,12200903.096830891,0,0.010554423361067176,666376485.8048259,0,1.0606378153151241,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2958125828.600544,0,1.908083766429194,0.0,0,0.0,555560991.4284937,0,0.8829934737903016,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2985072475.5789614,0,1.9300121677793212,19982396.999978498,0,0.016314580902448982,0.0,0,0.0,618375.1694185862,0,0.00019377413067139877,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,117193831.28648663,0,0.08994814265697446,61147476.693512425,0,0.08952008276561944,93586218.97011068,0,0.0348135272241859,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,18062227.99687046,0,0.026577976300871383,6303483.281369375,0,0.01713369963492188,84997391.88673906,0,0.057464741151067436,0.0,0,0.0,0.0,0.0,policy 0
2828258798.8032484,0,1.9287137536530445,0.0,0,0.0,0.0,0,0.0,19180913.5362633,0,0.009027110616509697,116611728.18264952,0,0.10627337004287506,0.0,0.0,policy 0
2629657095.394535,0,1.9258972083632966,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2472106035.9955606,0,1.9234346025618558,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2633239014.980355,0,1.9385441314500587,22957342.93805059,0,0.02458906203216883,44231945.415514484,0,0.08992061862223474,0.0,0,0.0,566538275.462445,0,0.5506535270598101,0.0,0.0,policy 0
2846373236.698392,0,1.9442694331593364,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,10681298.91507561,0,0.0096596604575336,0.0,0.0,policy 0
2184512642.2215776,0,1.6060122130471708,857274425.657174,0,0.7901101886465107,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,960383550.9409974,0,0.7443373216059099,0.0,0,0.0,80810252.18561321,0,0.023795276341762768,0.0,0,0.0,0.0,0.0,policy 0
40043726.31612241,0,0.026086966169914707,6106712.725099087,0,0.005413012791826459,204387122.9779182,0,0.330431759525836,0.0,0,0.0,147214554.23645446,0,0.1194727282416392,0.0,0.0,policy 0
3265855057.1949496,0,1.9154231679518605,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,11730000.677816968,0,0.012331413166790496,275219519.3854889,0,0.5191359472634822,0.0,0,0.0,214593706.73803258,0,0.2010524590223694,0.0,0.0,policy 0
2501602500.2812586,0,1.9523477079261773,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
179758360.18566197,0,0.10988285771333339,109756907.10969529,0,0.0886539447340941,0.0,0,0.0,193827882.89671052,0,0.07083647207805506,1095878659.8777962,0,0.7571570897551905,0.0,0.0,policy 0
15500337.417995855,0,0.013496577763338007,80052068.46319386,0,0.0903210141460305,1785803743.7069006,0,3.561788265909756,99300082.59900592,0,0.044687668463338194,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,79542250.50600234,0,0.08918862307524038,1007860576.9417806,0,2.0379676382631313,29037060.50499865,0,0.01478133204506288,0.0,0,0.0,0.0,0.0,policy 0
61151528.91862729,0,0.03324034649486613,127320753.53596406,0,0.09056684659875507,243030103.02343324,0,0.3258459963785888,3462877.8809875553,0,0.0013606541311687427,0.0,0,0.0,0.0,0.0,policy 0
2646120690.564825,0,1.8952335743631021,129758824.07778548,0,0.12102206205516754,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2804226065.2514906,0,1.908083766429194,4232696.093562006,0,0.0040774999605078886,0.0,0,0.0,49111172.070987895,0,0.0193472298511789,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,106164307.12001392,0,0.09041836902633146,367233723.44723797,0,0.5840379475408071,124965754.96907777,0,0.04926597632186908,0.0,0,0.0,0.0,0.0,policy 0
22181047.29261709,0,0.013114721229200262,32783919.920860738,0,0.026054962156254618,2615963050.6443543,0,3.5560460160916243,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2794384262.9746313,0,1.943176592691182,0.0,0,0.0,145142111.12633806,0,0.2521604903388687,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
127639757.57529321,0,0.10763750968552027,78818618.4790224,0,0.08758131514437831,151552648.99245578,0,0.3201901479829613,63363533.39634079,0,0.03432498033721975,0.0,0,0.0,0.0,0.0,policy 0
2949916121.2183905,0,1.9014055334741806,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
77665545.62324086,0,0.06627362896514385,79412895.1647426,0,0.08890130319696757,675998397.3227582,0,1.3917571693756503,0.0,0,0.0,8496186.644442549,0,0.00891074148105973,0.0,0.0,policy 0
317310411.0837693,0,0.2089065898226448,12482057.073675156,0,0.011048946204514323,542585888.3809206,0,0.8901055266639162,85613687.90547407,0,0.035223236234781796,0.0,0,0.0,0.0,0.0,policy 0
2193477066.53444,0,1.6142758728119282,166949547.2259041,0,0.16648479293167556,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
153750646.14639634,0,0.09692590853353714,29659483.62099485,0,0.025369569854659567,587888694.4846241,0,0.9145173575288248,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3320296047.3868227,0,1.9556809739858991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3004611597.214504,0,1.9459186458483457,77634475.32205965,0,0.06482155594020092,158986450.08752063,0,0.2599477493664667,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,155391515.5562427,0,0.17994472363647257,0.0,0,0.0,115273336.86934397,0,0.05952506273288443,0.0,0,0.0,0.0,0.0,policy 0
251046993.5129928,0,0.20868036013329355,3842802.6515484774,0,0.0043774801433463404,1772824186.9442701,0,3.5228049062866136,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3013892821.7315965,0,1.953470655894769,71055751.15395543,0,0.056747896238748416,0.0,0,0.0,0.0,0,0.0,32632995.317585465,0,0.024992579806284443,0.0,0.0,policy 0
288104390.1726398,0,0.21460302007453214,184358956.02433765,0,0.17765656217245138,0.0,0,0.0,0.0,0,0.0,267435920.33690256,0,0.2502285824732835,0.0,0.0,policy 0
0.0,0,0.0,23682720.482860193,0,0.025920703684302823,1885614816.6114945,0,3.5292090817227715,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,915771816.95533,0,0.7452777443682485,0.0,0,0.0,0.0,0,0.0,250993441.255373,0,0.2040469726543968,0.0,0.0,policy 0
0.0,0,0.0,409586055.64882094,0,0.36220135726731795,40058709.892075405,0,0.06968936911259978,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
77887569.41611587,0,0.06649626191008604,38260023.73135154,0,0.04362602006586707,19478247.9238328,0,0.04218187714821112,147001765.93803293,0,0.07180071225492646,0.0,0,0.0,0.0,0.0,policy 0
15167761.587659936,0,0.013163089466586158,22381476.222114876,0,0.02613179440347031,63941624.299036466,0,0.13839380617915625,21266180.8327496,0,0.012986155844820777,8533104.7452083,0,0.00932373458325305,0.0,0.0,policy 0
37151969.40090058,0,0.03707139803174994,231213017.92551863,0,0.2881930256173061,6204284.840128154,0,0.015313398336826739,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3583305905.7049594,0,1.8944583644703272,113077699.1760501,0,0.08405032664117636,2508740537.878833,0,3.3320441246952917,33039521.903112784,0,0.011205908367896688,0.0,0,0.0,0.0,0.0,policy 0
56405308.00280535,0,0.03634496528338185,26997692.04460457,0,0.02361095529469116,203138028.49285388,0,0.32678647879752354,0.0,0,0.0,1209436712.1541862,0,0.9266466090262604,0.0,0.0,policy 0
2897310643.9684377,0,1.9073975067876399,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,32687793.033931978,0,0.028845189841257182,0.0,0.0,policy 0
0.0,0,0.0,323053408.65021974,0,0.23812199214058363,0.0,0,0.0,0.0,0,0.0,1247871459.6890757,0,0.8546932259027173,0.0,0.0,policy 0
70413232.11009596,0,0.06539228966295617,20328134.71186479,0,0.025657886021979156,1618171320.6721087,0,3.4993034658319404,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
105724739.63261884,0,0.06716870485616307,107070241.16357857,0,0.08922347164517389,0.0,0,0.0,0.0,0,0.0,343486086.53610873,0,0.2695529326514397,0.0,0.0,policy 0
352847937.7929723,0,0.21258364359634768,524961097.7477138,0,0.3982802282379482,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2484542835.536563,0,1.9356261394604295,0.0,0,0.0,7235304.082170622,0,0.015343290690602609,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
17464958.942705035,0,0.013294602607120934,91245816.0464244,0,0.09004832878002231,0.0,0,0.0,120526.40022523292,0,6.495518785278861e-05,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,26820184.61972733,0,0.025887716184435448,88142047.4355645,0,0.15736628283111165,56272229.86990675,0,0.026405250248813003,0.0,0,0.0,0.0,0.0,policy 0
2503997704.756693,0,1.9546943506771044,0.0,0,0.0,577179466.8549654,0,1.11688376027102,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2004155792.503508,0,1.255550915334361,97101148.12744397,0,0.08373003537505594,0.0,0,0.0,0.0,0,0.0,132624429.12013957,0,0.11080006930955025,0.0,0.0,policy 0
109097872.8902224,0,0.06743663123671963,30985731.856888015,0,0.02614584645023885,86110048.58256456,0,0.1354737143823634,76530386.90552607,0,0.03144079946650353,352049198.4589206,0,0.2667423714431623,0.0,0.0,policy 0
1119807623.2094579,0,1.037514782425344,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,588707283.068325,0,0.6725103995587682,0.0,0.0,policy 0
1693141205.5389671,0,1.1319030547056532,12994867.480982536,0,0.011808016672868474,0.0,0,0.0,95451656.76667163,0,0.032895308858203784,0.0,0,0.0,0.0,0.0,policy 0
2612685690.860775,0,1.9102466964398543,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
805523192.3231108,0,0.6505488198729119,0.0,0,0.0,1003935431.8882536,0,2.025276459393522,0.0,0,0.0,27131983.850957993,0,0.028179448171794914,0.0,0.0,policy 0
0.0,0,0.0,96530486.56523158,0,0.09055920038728324,818572784.4381218,0,1.4032508037446674,3715359.337030446,0,0.0016210831739722424,699618414.8241935,0,0.5879747916765212,0.0,0.0,policy 0
3003410871.0853233,0,1.9449409818471648,0.0,0,0.0,0.0,0,0.0,2068392.3985038549,0,0.0009295043830718526,35127490.68369443,0,0.03054342875275287,0.0,0.0,policy 0
3339568011.525281,0,1.9325913683211193,157517784.04827958,0,0.11692626306238302,1481325991.2984822,0,2.1068589830400968,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
252815477.47668964,0,0.210453696170042,0.0,0,0.0,0.0,0,0.0,29814233.878721323,0,0.016412748911674897,483879935.2215631,0,0.5039862007542375,0.0,0.0,policy 0
13957595.907453708,0,0.013216428034481014,783344515.9880348,0,0.8625917094061905,0.0,0,0.0,26437352.714868277,0,0.015297824937676646,0.0,0,0.0,0.0,0.0,policy 0
3310537922.7018023,0,1.9114506096355084,0.0,0,0.0,1809336518.6612816,0,2.5604939102896185,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,101293515.06292212,0,0.09067752725116247,192839854.7819717,0,0.32465354778675204,2099166.6593205505,0,0.0010248750559797596,0.0,0,0.0,0.0,0.0,policy 0
199318850.61741838,0,0.20682727269744594,7953786.733146504,0,0.011362801276724815,0.0,0,0.0,10474664.913335452,0,0.0076754658386896804,0.0,0,0.0,0.0,0.0,policy 0
2728408759.413684,0,1.8855141211282576,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,106991405.77946247,0,0.09847141763732034,0.0,0.0,policy 0
2801603231.155541,0,1.9494877255252705,255291973.7284935,0,0.21600115604873527,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2651954456.7740755,0,1.9558713997393147,0.0,0,0.0,57041622.48284202,0,0.10787691581971778,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,781897768.8865774,0,0.7404063842927242,1803626950.386959,0,3.241906424416935,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
16584344.010845479,0,0.012521087111247501,90406308.3460672,0,0.08841490433254005,39859897.5745645,0,0.07469162619194986,38144339.09613502,0,0.01826306643346052,709291.6912847627,0,0.0006606879279027042,0.0,0.0,policy 0
120989878.88133897,0,0.10851869523615396,74505565.21013036,0,0.08829895490171465,142908491.93730664,0,0.32116224185045444,22953993.23314268,0,0.013512139442213269,979946472.3582964,0,1.0461703608953632,0.0,0.0,policy 0
0.0,0,0.0,100733106.02906619,0,0.0896918215818828,547405434.8150139,0,0.9028505410505892,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
18223014.029172905,0,0.013127694966286367,9932140.18373492,0,0.009770928158772046,820097872.9740744,0,1.4098140299998552,0.0,0,0.0,969142541.2284166,0,0.8015369581333863,0.0,0.0,policy 0
2754238262.2202883,0,1.908083766429194,8232998.45498787,0,0.00787606303365662,0.0,0,0.0,27096622.774336796,0,0.012260862708478688,0.0,0,0.0,0.0,0.0,policy 0
34950165.41840036,0,0.03285115681158803,73371720.91400139,0,0.09023399518681835,1636090833.1401978,0,3.556851041365449,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2611705780.963935,0,1.9186043508315176,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2931846030.4747906,0,1.9360849969549296,0.0,0,0.0,376001091.43561494,0,0.616439997093902,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
909062385.853101,0,0.6557350902167495,127272652.1207912,0,0.12085863492599237,105205662.58886543,0,0.19439512118880628,4334638.581543573,0,0.002088465016848294,0.0,0,0.0,0.0,0.0,policy 0
2484817056.6673813,0,1.93589496824463,0.0,0,0.0,60170705.50936699,0,0.1161109342408569,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
513580515.96412194,0,0.3128867199452205,28245546.004178002,0,0.023035970457514862,2363305571.726797,0,3.4710279052456583,49366208.44524788,0,0.01663793276969169,945667393.1653378,0,0.6537822174686859,0.0,0.0,policy 0
2240383237.1950994,0,1.8950841420338649,0.0,0,0.0,204545043.0531563,0,0.44833980815641694,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2262769238.5716195,0,1.9190001252199655,0.0,0,0.0,0.0,0,0.0,13368289.712621268,0,0.0075896603098689975,0.0,0,0.0,0.0,0.0,policy 0
3140376813.103421,0,1.9378485827296177,153218460.023972,0,0.12327202549764307,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2265947671.5358458,0,1.9223972717470215,10594303.656257335,0,0.01280549380763443,1561410209.5127954,0,3.3099802910919283,132904.5111506226,0,4.5608955308140686e-05,0.0,0,0.0,0.0,0.0,policy 0
2150511977.2701983,0,1.9558745889143236,65164045.25851157,0,0.08211321842174432,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
44324228.38451933,0,0.03811893669588966,22339072.831193596,0,0.02603760937021845,154724873.51372576,0,0.33246080610415896,91841663.93778062,0,0.04977379867457121,0.0,0,0.0,0.0,0.0,policy 0
2486399729.5034313,0,1.6148261775638992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
85890170.2522952,0,0.06792013288829397,24113596.108667493,0,0.025874256718837144,80055691.72123504,0,0.1601773138479276,5654975.987501087,0,0.003410570867225837,15613508.376505649,0,0.01583593112103441,0.0,0.0,policy 0
1129546052.0843775,0,0.8099645381867272,11498497.926886983,0,0.011872804732176204,47301082.36742188,0,0.09147753421029756,1235605.0028003175,0,0.0007134538147082421,0.0,0,0.0,0.0,0.0,policy 0
18130943.185210258,0,0.013051029200930146,406847486.49886566,0,0.3585637985773814,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
799137663.7517219,0,0.8017899604536161,17396605.156877033,0,0.02472952759521609,57726143.07897718,0,0.15341600497013153,80307878.92606083,0,0.05187803434102499,0.0,0,0.0,0.0,0.0,policy 0
1128831499.3117003,0,0.8093360558193267,0.0,0,0.0,1984727745.5204206,0,3.514152911183282,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3630022314.921992,0,1.9256580335134672,52573325.31104542,0,0.03872115911930084,1503937433.7833366,0,1.9959973462642016,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
906849785.6024139,0,0.639544096813416,956622281.9597394,0,0.8363085388365215,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1395966423.4881053,0,1.0465243158273312,0.0,0,0.0,1535186112.5657353,0,2.863786193126245,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2634526462.195636,0,1.9303891251674854,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2842585344.4942703,0,1.941016476791063,24021750.454309635,0,0.023157744293290386,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
237865260.7460017,0,0.21030435067956152,801727299.2227936,0,0.8581485401300091,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1580604880.2236166,0,1.0454201998856956,0.0,0,0.0,2103921625.2802625,0,3.4440110056222792,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,265023675.58443555,0,0.23790864152802477,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,1018144074.7488073,0,0.8492909499894304,2009431342.2324345,0,3.2065982044111982,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
18535773.72306152,0,0.013388124438555287,96332424.28336295,0,0.09019388116546131,2144877759.5445743,0,3.547523512843606,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,20398586.56770699,0,0.025828535515778264,296828006.003464,0,0.67910314167995,822863.4494478942,0,0.0004976485425781565,348745582.6241119,0,0.39623787280114764,0.0,0.0,policy 0
115640477.20053574,0,0.06743663123671963,830471734.7350101,0,0.5882713526147174,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,1014294690.954263,0,0.8708730692824717,1942637127.9540145,0,3.1398183210252975,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
