A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs,policy
0.0,0,0.0,0,0,289572728.5598095,0,0.23249577266376473,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
21624489.227131534,0,0.017476677060096025,0,0,139685359.24511874,0,0.14423628658896048,0,0,0.0,0,0.0,0,0,1355986.8387202823,0,0.0007035334377845388,0,0,728478649.6228503,0,0.702964676479901,0,0,policy 0
22699936.36401464,0,0.017372366862857556,0,0,962925701.6547475,0,0.8641016400066504,0,0,340372776.2064402,0,0.6173164138695306,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3252471498.280964,0,1.899660624148867,0,0,6385047.183491637,0,0.005047697309728013,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1020778367.8817201,0,0.8191761935897609,0,0,74062530.83499786,0,0.08181928577175854,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
28502868.19529573,0,0.01655333506294157,0,0,37334766.2106726,0,0.02890600882790913,0,0,157388216.18671697,0,0.22789162198895072,0,0,0.0,0,0.0,0,0,14789766.75372657,0,0.010880015549989675,0,0,policy 0
0.0,0,0.0,0,0,662767490.0379019,0,0.7887256828838096,0,0,0.0,0,0.0,0,0,2250363.2173678316,0,0.0012518923364511615,0,0,0.0,0,0.0,0,0,policy 0
223854177.8608488,0,0.15302297198753612,0,0,425008114.2189644,0,0.36849455229165506,0,0,0.0,0,0.0,0,0,1036191.760140125,0,0.0004546082962987268,0,0,0.0,0,0.0,0,0,policy 0
2161204556.42021,0,1.9621508626973299,0,0,68317237.85916424,0,0.0826328248936786,0,0,528331675.5517992,0,1.1940824825668301,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2319930925.981681,0,1.9098884825653994,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,1035272558.7363733,0,0.8654397585140159,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
69530467.90428132,0,0.046995230107182304,0,0,44339803.44675511,0,0.04000940589181977,0,0,537334937.0760756,0,0.8896834676642071,0,0,122026739.88084215,0,0.05017989773540448,0,0,0.0,0,0.0,0,0,policy 0
2146060062.0136108,0,1.9448727473775271,0,0,0.0,0,0.0,0,0,1001335446.7153141,0,2.272339473837503,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1635230012.4979334,0,1.4065925289511179,0,0,47971924.41586292,0,0.05599540752713336,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,787043836.7484449,0,0.8345160628596751,0,0,policy 0
6979187.059303274,0,0.004547007855427192,0,0,20943393.99739653,0,0.018401795223113714,0,0,1654668759.5967145,0,2.5222086166448605,0,0,0.0,0,0.0,0,0,214126808.14435095,0,0.15766025678857773,0,0,policy 0
0.0,0,0.0,0,0,102495736.54965732,0,0.09911485765951057,0,0,477001823.82188934,0,0.8643880328198456,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1006866714.8630006,0,0.805471250893552,0,0,1342313.503548659,0,0.0014922559877183165,0,0,1042462939.0999727,0,2.1010560881671214,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2694464745.910799,0,1.933064365195048,0,0,0.0,0,0.0,0,0,48928549.66427946,0,0.09264988043947352,0,0,0.0,0,0.0,0,0,66146358.48839655,0,0.06246415639374717,0,0,policy 0
0.0,0,0.0,0,0,63186915.817685895,0,0.06364730541642971,0,0,1776948949.0202014,0,3.1723538728467844,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3153587686.034811,0,1.942183898385475,0,0,0.0,0,0.0,0,0,461422333.49347603,0,0.7054855081795276,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
226598983.52541792,0,0.14965319135648622,0,0,0.0,0,0.0,0,0,2272971433.7734375,0,3.5832781083424834,0,0,11922507.887873804,0,0.004278524356457943,0,0,0.0,0,0.0,0,0,policy 0
670998348.3698838,0,0.4629932846019097,0,0,0.0,0,0.0,0,0,608624594.7397556,0,1.0636372522974553,0,0,0.0,0,0.0,0,0,242821688.9727086,0,0.2143008223091534,0,0,policy 0
2153183844.0678616,0,1.9530020149994969,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,11008434.340361496,0,0.0114807095505857,0,0,75735024.93228078,0,0.14578736338955667,0,0,36214471.89230168,0,0.018205853906160918,0,0,769495769.6414919,0,0.7038590254257213,0,0,policy 0
6773048.366913731,0,0.004645272816546251,0,0,44708103.936941445,0,0.040657211082748355,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,148818473.38234073,0,0.1284459978337546,0,0,policy 0
3087324400.813493,0,1.9655434577014101,0,0,30373099.186002564,0,0.027470872704867935,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3678808545.408341,0,1.9523304331843887,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11118766.862345666,0,0.004096880568665161,0,0,0.0,0,0.0,0,0,policy 0
3368617675.4987564,0,1.8801506246908029,0,0,0.0,0,0.0,0,0,13016710.700253675,0,0.018965927250688252,0,0,2977963.231249271,0,0.0010442862709113712,0,0,58736793.53922588,0,0.040636882849612324,0,0,policy 0
22644933.62798083,0,0.017323176641025576,0,0,62981083.239641204,0,0.06323954975896781,0,0,2006627043.4139848,0,3.5528046250382443,0,0,52890444.99876932,0,0.0150666220454178,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,83235167.55285768,0,0.0644950156124994,0,0,43963690.93194616,0,0.0645981638172972,0,0,231956143.8131328,0,0.07852927866277319,0,0,112759469.08065085,0,0.08056545587817873,0,0,policy 0
618843604.6340232,0,0.39870072908656917,0,0,112631689.00660157,0,0.09668220894005194,0,0,0.0,0,0.0,0,0,1577046.3634958132,0,0.0006811303878475807,0,0,0.0,0,0.0,0,0,policy 0
2810999879.9797664,0,1.9517767006897757,0,0,24817188.122227706,0,0.023096616337136687,0,0,211322264.26041725,0,0.37334303931948204,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
314421306.5199932,0,0.22671977764914025,0,0,0.0,0,0.0,0,0,86761485.73310956,0,0.15955829415392403,0,0,8152164.6156937415,0,0.003898138033410941,0,0,0.0,0,0.0,0,0,policy 0
553828094.4029845,0,0.32814997228662346,0,0,644292868.1250807,0,0.48414780212565456,0,0,0.0,0,0.0,0,0,23507337.457819566,0,0.009147421020901563,0,0,0.0,0,0.0,0,0,policy 0
209509264.60200533,0,0.1537500485317016,0,0,301614193.5495996,0,0.2831316184722744,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
5593025.00671019,0,0.004544811329341553,0,0,10449138.119681556,0,0.011513848819248454,0,0,32041522.18367412,0,0.0658688814581806,0,0,16365082.826550495,0,0.009601477975715615,0,0,0.0,0,0.0,0,0,policy 0
2962367438.113245,0,1.9056538493169408,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9371428.052847866,0,0.008195936511940834,0,0,policy 0
2614651696.322569,0,1.9154392966981644,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
5598102.989070209,0,0.00454960303594653,0,0,10463320.270314137,0,0.011543492526692841,0,0,71861505.39130133,0,0.14609080372943295,0,0,66505567.47837224,0,0.03445972970311589,0,0,0.0,0,0.0,0,0,policy 0
1507323667.584287,0,1.3798078092429733,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,69682310.02847247,0,0.08557638449511062,0,0,policy 0
0.0,0,0.0,0,0,16835677.97846353,0,0.018495736486878484,0,0,71969586.25430462,0,0.14648422864388186,0,0,10131413.553644001,0,0.00595603428589826,0,0,3217493.1041217903,0,0.003314495885574624,0,0,policy 0
0.0,0,0.0,0,0,81692271.99753796,0,0.0621590096056128,0,0,56001441.5588196,0,0.08176564303742186,0,0,100655335.84904781,0,0.035695728351804235,0,0,0.0,0,0.0,0,0,policy 0
1423347595.8250227,0,1.0640505085287688,0,0,879768535.3673673,0,0.8215244462681568,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
27693726.11571925,0,0.017135449216897802,0,0,48364154.13545695,0,0.039636550232247464,0,0,2467567894.661677,0,3.5321811016413074,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
76174538.04946785,0,0.04385039320867967,0,0,237974354.6511766,0,0.17521120771360463,0,0,0.0,0,0.0,0,0,41200184.256943494,0,0.014923605902419732,0,0,1328101172.6788476,0,0.8869421933556083,0,0,policy 0
0.0,0,0.0,0,0,9774349.221491968,0,0.011383397203587359,0,0,520299426.73863316,0,1.079125911752099,0,0,0.0,0,0.0,0,0,2226812.37598769,0,0.0023757860507059108,0,0,policy 0
3444258272.054308,0,1.9336360776638015,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2358681309.2888064,0,1.734967589116106,0,0,0.0,0,0.0,0,0,1847030217.374957,0,3.3957246359475777,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
41904369.29638557,0,0.02981077604129714,0,0,109190852.05282801,0,0.10088540592348458,0,0,25787258.114642225,0,0.0456345782754385,0,0,47620719.26225498,0,0.021737074610911143,0,0,0.0,0,0.0,0,0,policy 0
3169839000.3443584,0,1.9547894410258926,0,0,199038059.99188635,0,0.16778310142596592,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2499386530.051481,0,1.9442558993692898,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1698240.5867935445,0,0.0005344146554590035,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,95402574.36654875,0,0.09910373487786106,0,0,58857077.72588059,0,0.11684990698750414,0,0,45898511.00377384,0,0.023233566888209878,0,0,15360755.75432949,0,0.015267260294583376,0,0,policy 0
2930974208.05881,0,1.8801506246908029,0,0,943238542.1177073,0,0.7507954016580464,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,593782867.5042851,0,0.49285512646695545,0,0,1534996533.8913503,0,2.420594713078013,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,13586293.930709386,0,0.018460282953281826,0,0,1549390109.9130101,0,3.6003989529744316,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2318724935.4652653,0,1.9086345910662845,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
7054010.598506145,0,0.004522921520762849,0,0,121928784.5157256,0,0.10072098475405525,0,0,0.0,0,0.0,0,0,68881028.49614845,0,0.027914390107592696,0,0,0.0,0,0.0,0,0,policy 0
350458598.9434096,0,0.22881789749828368,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,70845192.30382812,0,0.030241513913525954,0,0,39276792.005045906,0,0.03305825481029061,0,0,policy 0
3151462880.3899612,0,1.9405357006790283,0,0,63621066.86719574,0,0.053043540474993905,0,0,366529299.0137055,0,0.5769616913787734,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3459264048.9064093,0,1.9442558993692898,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,68999814.59636024,0,0.0636265653231923,0,0,2197150596.250232,0,3.5663743808565243,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
25364844.066415817,0,0.018192145163800248,0,0,1054153182.9132172,0,0.8891713623092288,0,0,0.0,0,0.0,0,0,23334251.84873824,0,0.010412340870754483,0,0,0.0,0,0.0,0,0,policy 0
2507063887.1807737,0,1.9517767006897757,0,0,82475440.47219872,0,0.0869784614632868,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,966104083.5021164,0,0.8684022406584984,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2694464745.9107995,0,1.933064365195048,0,0,121834436.50446135,0,0.1145007739626537,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2489349139.2201624,0,1.9344241417022787,0,0,0.0,0,0.0,0,0,10566566.515747808,0,0.022776631558629558,0,0,0.0,0,0.0,0,0,30955513.90717461,0,0.03365597459460695,0,0,policy 0
0.0,0,0.0,0,0,165996597.76516825,0,0.14423628658896048,0,0,3324817.8105369257,0,0.005655737862079567,0,0,61071348.68219794,0,0.025969630095486553,0,0,0.0,0,0.0,0,0,policy 0
2305199853.2184277,0,1.9584244195028857,0,0,0.0,0,0.0,0,0,278024584.896004,0,0.6161984323163275,0,0,0.0,0,0.0,0,0,195255784.719371,0,0.20642489838197792,0,0,policy 0
3034444740.3510604,0,1.7083544120802172,0,0,0.0,0,0.0,0,0,3270339.631741342,0,0.004774463053232526,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
49714932.29542272,0,0.04614777262479681,0,0,151072428.76330394,0,0.17936092886954036,0,0,860673756.3764046,0,1.904999510286946,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
108495572.35393965,0,0.07255871085921921,0,0,165653896.06874445,0,0.14362311268023412,0,0,2265763925.9037657,0,3.5654440916510586,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
62489101.19978062,0,0.04667343987382688,0,0,126153707.177004,0,0.12222539812756181,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
252167798.37916803,0,0.15241716379076262,0,0,180786012.22506335,0,0.14213581640427014,0,0,509340029.6510019,0,0.7646837579786628,0,0,188135338.69355756,0,0.06670476212778775,0,0,44452977.59728618,0,0.03252629985123337,0,0,policy 0
313646403.02518684,0,0.2310356486451894,0,0,0.0,0,0.0,0,0,1396795795.7356358,0,2.51221056587746,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
79014210.52769253,0,0.04579134292974958,0,0,37696106.82804635,0,0.02945309307467285,0,0,158613448.00536448,0,0.23112218580540309,0,0,6255168.889533138,0,0.0026303969288677016,0,0,245419537.76987922,0,0.17832002041056055,0,0,policy 0
1896885516.8357782,0,1.3754724077359053,0,0,0.0,0,0.0,0,0,1097721762.2232614,0,2.013571869212618,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3140433111.638768,0,1.9319806751661486,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
17188906.294436254,0,0.0171501504209251,0,0,732858531.3632038,0,0.8564290609753458,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,384723397.39643776,0,0.36282718886657667,0,0,0.0,0,0.0,0,0,5303038.051443962,0,0.002559385629178274,0,0,0.0,0,0.0,0,0,policy 0
2940861334.1918573,0,1.9376593445424843,0,0,177802576.06253147,0,0.15713825785005334,0,0,249953810.15002346,0,0.42619607054916114,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
5749634.297469337,0,0.004692591632565856,0,0,27652445.772543848,0,0.03017915491804371,0,0,115764882.99986395,0,0.2343022432767422,0,0,6723795.106554121,0,0.0037336770253982893,0,0,296146365.25068605,0,0.2970607517847276,0,0,policy 0
215319724.35682374,0,0.1490140050873099,0,0,0.0,0,0.0,0,0,2162362165.323931,0,3.5699137735247737,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
204121303.0370775,0,0.1490173650274127,0,0,56657294.03150427,0,0.055078670461436094,0,0,1780948986.2773504,0,3.097347530729979,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2812402620.9352016,0,1.9530020149994969,0,0,63126600.72302871,0,0.054353935970796775,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
53736183.9429338,0,0.04566781197939775,0,0,25630335.275505565,0,0.029308936617929805,0,0,1237046105.1731827,0,2.4873594909413117,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,19938128.62390762,0,0.01837484662418471,0,0,62515326.325079076,0,0.10750265032830605,0,0,12245947.544899495,0,0.006128188261730191,0,0,214277508.3379318,0,0.18308328859968634,0,0,policy 0
0.0,0,0.0,0,0,46898517.403183535,0,0.03942248220860148,0,0,51455612.018399715,0,0.08200116616427326,0,0,102628861.36779368,0,0.04081294901049027,0,0,1140733563.9313946,0,0.8410332218471093,0,0,policy 0
3430342989.1998887,0,1.9237890866544949,0,0,310278781.1117092,0,0.23050991150301683,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1049554557.2966564,0,0.7903303287144597,0,0,0.0,0,0.0,0,0,1285955866.4543667,0,2.4183435389855754,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,15861719.439112807,0,0.01853712872367947,0,0,324338691.85082287,0,0.6830119356546378,0,0,76920091.37378143,0,0.04090688348338223,0,0,0.0,0,0.0,0,0,policy 0
2974377747.160966,0,1.725638154279583,0,0,0.0,0,0.0,0,0,2299911984.905547,0,3.307242132885444,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3040687439.5479183,0,1.9693383842370205,0,0,18509997.815672837,0,0.01744666204821079,0,0,207911987.09575886,0,0.363224864901849,0,0,36421768.02220501,0,0.016404405545947066,0,0,0.0,0,0.0,0,0,policy 0
361706415.4010837,0,0.2805628372477201,0,0,0.0,0,0.0,0,0,133864805.51248029,0,0.26483444458516076,0,0,99102607.0820992,0,0.04923282088866899,0,0,44132425.74302192,0,0.04370148626881678,0,0,policy 0
3657341619.7021146,0,1.9379964755621208,0,0,33911310.106806785,0,0.02454715902047952,0,0,0.0,0,0.0,0,0,1824554.8523260606,0,0.000669481758168682,0,0,0.0,0,0.0,0,0,policy 0
2342764891.820345,0,1.9336360776638015,0,0,51784400.83366041,0,0.060652735669000916,0,0,44186985.110374495,0,0.09873464255565677,0,0,0.0,0,0.0,0,0,853114408.8532156,0,0.8879986477708148,0,0,policy 0
555722468.9112217,0,0.4042483414767274,0,0,10797055.340600532,0,0.01046311189536084,0,0,1769618321.9018884,0,3.1516151292339503,0,0,12818394.915298065,0,0.005752435489039505,0,0,0.0,0,0.0,0,0,policy 0
2840876550.993718,0,1.9336360776638015,0,0,1486031.8121355053,0,0.001405398506646412,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7004476.038267832,0,0.006494223986742591,0,0,policy 0
3644720719.5284204,0,1.9295704168728194,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
22889677.81329307,0,0.01754205703926966,0,0,17716349.500229206,0,0.018401795223113714,0,0,362016669.75790155,0,0.6779536788358179,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
141961853.19680488,0,0.09951803730531718,0,0,13718700.427413598,0,0.01307113317263318,0,0,837630768.7802144,0,1.438729517338406,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
215967072.66961145,0,0.15327538722464673,0,0,488991347.3133396,0,0.43572319175378993,0,0,1000041279.4165154,0,1.7033929763865028,0,0,25645429.868988387,0,0.011069129807819312,0,0,0.0,0,0.0,0,0,policy 0
3323520128.4247923,0,1.9521424064161779,0,0,37791936.95801725,0,0.028916860384177945,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
65102548.82177365,0,0.04599393798692584,0,0,67441628.95244606,0,0.0628674376737565,0,0,128797085.08817399,0,0.22661997547285342,0,0,3157869.5779209817,0,0.0015864338098851285,0,0,618545603.2150333,0,0.5373381665858892,0,0,policy 0
0.0,0,0.0,0,0,46509483.18287327,0,0.03995890377982398,0,0,2369661362.33129,0,3.547410939268717,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,776607768.3422949,0,0.6365265252710252,0,0,2217962504.2758026,0,3.4507219674776746,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1191898888.6280746,0,0.8087981637962354,0,0,537681883.2883155,0,0.46944868288526215,0,0,0.0,0,0.0,0,0,21628026.10294513,0,0.009172237887524429,0,0,876952491.272273,0,0.7107444011994586,0,0,policy 0
109969072.39176431,0,0.07372875133037868,0,0,10499751.823201917,0,0.00963023269869788,0,0,60865932.60816154,0,0.10417210153002361,0,0,18988639.078636643,0,0.009218228961343618,0,0,296159927.79872334,0,0.2515434724097172,0,0,policy 0
593284518.8737972,0,0.40129765037297366,0,0,1612305.608457242,0,0.0014845963797940373,0,0,2155049899.826005,0,3.5511712727402616,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2728710896.105939,0,1.9640345065465827,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,277240.1452967863,0,0.00013421667332140524,0,0,0.0,0,0.0,0,0,policy 0
1352444771.3026938,0,0.818759016988766,0,0,1741876.532093513,0,0.0014297282174550187,0,0,2372321013.2669926,0,3.5518728881419097,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
203471054.9239331,0,0.1516899551931012,0,0,62315807.75852202,0,0.06192163476332437,0,0,1408598936.5192084,0,2.544661170308859,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1421111892.3670785,0,1.1936380282306511,0,0,1297612.6809049142,0,0.0015723151898273716,0,0,27587886.25730519,0,0.0625891881576782,0,0,0.0,0,0.0,0,0,79213269.44941714,0,0.08967268483179436,0,0,policy 0
3270720767.4354534,0,1.9131311516506897,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
20414758.83496768,0,0.01754205703926966,0,0,56302599.026600584,0,0.06353112224624034,0,0,37138605.27881293,0,0.07948652257542643,0,0,0.0,0,0.0,0,0,370441150.77432585,0,0.3912612710451191,0,0,policy 0
369317842.40165114,0,0.3307372801262722,0,0,429159453.50924265,0,0.487752925877517,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
4979275.595874442,0,0.004570722862178526,0,0,178293367.68749166,0,0.2056192032535447,0,0,9924398.693258267,0,0.02268140779213932,0,0,0.0,0,0.0,0,0,28848547.014980704,0,0.033290500932885214,0,0,policy 0
93124773.12812877,0,0.07461997483034116,0,0,0.0,0,0.0,0,0,1917331929.7615757,0,3.6193925111827303,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2500900871.5178156,0,1.9457393348515835,0,0,3752324.014615857,0,0.003992322452618597,0,0,24266230.211061306,0,0.04917442628932938,0,0,3043572.6977034044,0,0.0015239191787241777,0,0,0.0,0,0.0,0,0,policy 0
1128044396.7968388,0,0.804692425856352,0,0,147016308.5258419,0,0.13679051237780818,0,0,0.0,0,0.0,0,0,3805419.515861417,0,0.0018406539174515228,0,0,23692155.903755207,0,0.022179469817595127,0,0,policy 0
0.0,0,0.0,0,0,60837679.61892164,0,0.06324787592331883,0,0,347916160.1502956,0,0.6717184522394619,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2506970036.8400927,0,1.9516847614203572,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10284756.810613273,0,0.005358293458368095,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,23656638.44752896,0,0.02968111753616385,0,0,2475556.5737059293,0,0.005913990238645871,0,0,3887596.927239217,0,0.002669370988776742,0,0,0.0,0,0.0,0,0,policy 0
673151298.0942018,0,0.46025601039213715,0,0,6210603.773065963,0,0.005741257195448503,0,0,11805424.993972085,0,0.020922016657310662,0,0,101637990.49574682,0,0.043459823668117153,0,0,0.0,0,0.0,0,0,policy 0
2659427740.978657,0,1.9568637225284715,0,0,11707246.918893998,0,0.010533159069842753,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
129303336.87946913,0,0.07478758971165682,0,0,6224209.046104647,0,0.0049618450432966825,0,0,213298343.49800867,0,0.310358605869098,0,0,9371415.50461613,0,0.0037526453677227786,0,0,376866859.06465065,0,0.2722579659541071,0,0,policy 0
80459486.62000202,0,0.07439016160682943,0,0,3851370.934082538,0,0.0048669876957345,0,0,297796367.2473137,0,0.6840400880389613,0,0,92942661.77106382,0,0.0532083911851202,0,0,0.0,0,0.0,0,0,policy 0
2641781045.2745,0,1.9405357006790283,0,0,166137388.1357272,0,0.1667297559235058,0,0,1061282224.9166688,0,1.980135191398746,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
980728080.4689634,0,0.8039065593271638,0,0,296334329.8610362,0,0.314314418666538,0,0,0.0,0,0.0,0,0,7577234.050451124,0,0.004079255642729108,0,0,0.0,0,0.0,0,0,policy 0
3945866237.434678,0,1.9295444593461184,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,387209.69829467573,0,0.0001263958810103209,0,0,2522772.1906091087,0,0.001634508755101724,0,0,policy 0
2484366943.875305,0,1.9295444593461184,0,0,15143618.086009422,0,0.016942105345813065,0,0,170634369.7207383,0,0.3564408383289141,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1282211042.5396926,0,0.8138383460129789,0,0,576342363.3239026,0,0.470496010463694,0,0,2239775180.364876,0,3.5029752467935458,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2995788548.389596,0,1.9328233684197338,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
868938197.5440443,0,0.8107782723798146,0,0,16577609.650603345,0,0.020586967493924326,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,85341562.10776776,0,0.1008397837542707,0,0,2426300.222596816,0,0.005440716493327636,0,0,90428498.22552525,0,0.04981407162918487,0,0,0.0,0,0.0,0,0,policy 0
3326875641.331026,0,1.917451386764037,0,0,0.0,0,0.0,0,0,857932979.1754138,0,1.2607064570834554,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
